order_detail_id,order_id,product_id,quantity,sales_amount,discount,profit
4656,1862,71,4,6393.56,0.0,1548.2
4657,1862,43,5,10350.95,0.0,3537.85
4658,1862,65,4,19381.04,0.0,4174.84
4659,1863,51,5,22725.0,0.0,3557.55
4660,1863,94,3,4413.46,0.15,1588.5
4661,1864,61,2,6994.28,0.15,1343.93
4662,1864,76,5,21060.28,0.15,6449.29
4663,1864,82,1,3106.68,0.1,1025.56
4664,1865,13,2,6425.1,0.2,2738.99
4665,1865,46,5,11772.25,0.0,3338.35
4666,1865,111,1,3638.65,0.1,634.56
4667,1866,115,2,4900.54,0.2,1360.19
4668,1866,101,4,17755.48,0.0,5595.24
4669,1866,66,1,1764.25,0.0,645.56
4670,1867,3,2,7639.58,0.1,2907.4
4671,1867,64,2,2095.36,0.1,745.42
4672,1868,8,2,4348.84,0.0,1935.16
4673,1868,61,1,3908.57,0.05,751.02
4674,1869,69,4,17187.91,0.1,5354.28
4675,1869,79,5,11108.6,0.2,2872.08
4676,1870,3,2,7639.58,0.1,2907.4
4677,1870,72,3,10534.13,0.15,2225.89
4678,1870,115,2,6125.68,0.0,1700.24
4679,1871,17,4,2595.2,0.0,872.56
4680,1871,16,5,7789.43,0.05,1570.21
4681,1871,37,4,9197.64,0.1,3157.16
4682,1872,24,3,13907.88,0.0,3402.87
4683,1872,42,5,15850.68,0.2,6399.2
4684,1873,22,3,12899.41,0.05,3125.71
4685,1873,50,4,2426.24,0.0,435.88
4686,1873,108,2,2897.38,0.15,966.01
4687,1874,14,5,20419.68,0.15,6377.08
4688,1874,59,3,14263.05,0.0,4996.83
4689,1874,18,2,5135.35,0.1,2224.46
4690,1875,106,5,2987.92,0.2,743.36
4691,1875,74,1,2689.26,0.2,633.13
4692,1875,34,1,4225.64,0.0,1469.77
4693,1876,83,4,12201.22,0.2,1955.68
4694,1876,53,3,4195.85,0.15,1267.4
4695,1876,90,4,3028.52,0.0,508.16
4696,1877,80,1,547.12,0.1,119.99
4697,1877,53,5,8227.15,0.0,2485.1
4698,1877,58,2,1355.59,0.05,486.12
4699,1878,29,1,2920.14,0.0,569.92
4700,1878,77,4,11238.0,0.0,2391.28
4701,1878,15,2,2598.06,0.05,625.69
4702,1879,101,5,22194.35,0.0,6994.05
4703,1879,99,1,1181.62,0.1,388.14
4704,1880,100,5,4612.82,0.15,1189.45
4705,1880,92,3,5725.44,0.2,2221.13
4706,1880,32,5,19971.95,0.0,4857.3
4707,1881,98,2,5774.54,0.0,938.14
4708,1881,97,2,1971.02,0.05,792.26
4709,1881,11,3,3181.44,0.0,555.42
4710,1882,61,4,14811.41,0.1,2845.98
4711,1882,118,2,6786.45,0.2,1792.82
4712,1882,86,3,3215.42,0.15,1086.05
4713,1883,102,1,1922.57,0.15,862.59
4714,1883,13,5,16062.76,0.2,6847.48
4715,1883,37,3,7664.7,0.0,2630.97
4716,1884,94,4,6230.77,0.1,2242.58
4717,1884,8,5,10872.1,0.0,4837.9
4718,1884,10,1,2266.75,0.0,381.01
4719,1885,33,5,2288.7,0.0,729.8
4720,1885,117,1,1427.77,0.1,562.36
4721,1886,2,5,15475.32,0.2,5049.32
4722,1886,37,5,10219.6,0.2,3507.96
4723,1887,85,1,2878.37,0.0,701.46
4724,1887,11,3,2545.15,0.2,444.34
4725,1888,116,2,4461.18,0.0,1356.2
4726,1888,119,2,7402.67,0.15,1217.35
4727,1889,72,4,14871.71,0.1,3142.44
4728,1889,107,1,2294.57,0.1,367.65
4729,1889,113,5,3806.75,0.0,1286.7
4730,1890,96,5,18173.26,0.15,4645.25
4731,1890,10,1,2266.75,0.0,381.01
4732,1890,113,3,2284.05,0.0,772.02
4733,1891,16,2,3115.77,0.05,628.08
4734,1891,109,5,7558.12,0.2,2363.0
4735,1892,120,3,6441.61,0.15,2521.64
4736,1892,43,3,6210.57,0.0,2122.71
4737,1893,8,2,4348.84,0.0,1935.16
4738,1893,27,4,3568.48,0.0,727.24
4739,1893,41,4,5053.32,0.15,1697.93
4740,1894,86,4,4287.23,0.15,1448.06
4741,1894,13,1,4015.69,0.0,1711.87
4742,1895,118,1,4241.53,0.0,1120.51
4743,1895,70,3,9720.43,0.1,3095.6
4744,1895,49,1,1280.7,0.2,427.32
4745,1896,114,4,3514.08,0.0,1171.8
4746,1896,12,2,5434.1,0.0,2052.52
4747,1896,102,1,1922.57,0.15,862.59
4748,1897,88,1,3514.1,0.0,1422.43
4749,1897,40,3,1650.59,0.1,436.43
4750,1897,119,1,4354.51,0.0,716.09
4751,1898,120,5,10104.48,0.2,3955.52
4752,1898,67,1,3773.55,0.05,1284.88
4753,1899,12,2,4618.99,0.15,1744.64
4754,1899,16,4,5247.62,0.2,1057.82
4755,1900,39,4,11080.13,0.2,2789.95
4756,1900,41,1,1263.33,0.15,424.48
4757,1900,18,2,5135.35,0.1,2224.46
4758,1901,61,3,11108.56,0.1,2134.48
4759,1901,109,4,7180.21,0.05,2244.85
4760,1901,66,4,7057.0,0.0,2582.24
4761,1902,78,2,3273.76,0.15,593.69
4762,1902,10,1,2266.75,0.0,381.01
4763,1903,118,3,10815.9,0.15,2857.3
4764,1903,82,1,2761.5,0.2,911.61
4765,1903,64,4,4656.36,0.0,1656.48
4766,1904,101,3,13316.61,0.0,4196.43
4767,1904,74,2,5378.53,0.2,1266.26
4768,1905,20,3,7797.96,0.0,2493.99
4769,1905,16,1,1311.9,0.2,264.46
4770,1905,45,2,1672.06,0.0,658.42
4771,1906,118,2,8058.91,0.05,2128.97
4772,1906,43,1,1863.17,0.1,636.81
4773,1907,77,2,5057.1,0.1,1076.08
4774,1907,85,1,2590.53,0.1,631.31
4775,1907,56,5,2703.8,0.05,1012.56
4776,1908,105,3,5867.43,0.0,2293.44
4777,1908,45,3,2508.09,0.0,987.63
4778,1909,97,4,3319.62,0.2,1334.34
4779,1909,84,3,6798.57,0.0,3037.83
4780,1910,1,3,13500.16,0.05,3368.76
4781,1910,18,4,9129.5,0.2,3954.59
4782,1911,104,4,12165.37,0.15,2569.31
4783,1911,9,5,11095.22,0.15,2669.98
4784,1912,91,5,3740.17,0.15,1333.14
4785,1912,79,3,7498.31,0.1,1938.65
4786,1912,36,4,7154.18,0.15,1559.14
4787,1913,37,5,12774.5,0.0,4384.95
4788,1913,65,1,4845.26,0.0,1043.71
4789,1913,73,3,9720.03,0.0,3668.28
4790,1914,76,3,13379.47,0.1,4097.2
4791,1914,81,4,1567.96,0.05,242.9
4792,1915,85,4,11513.48,0.0,2805.84
4793,1915,118,3,12088.36,0.05,3193.45
4794,1916,100,2,2170.74,0.0,559.74
4795,1916,65,4,15504.83,0.2,3339.87
4796,1916,38,1,4245.74,0.1,1360.53
4797,1917,20,2,4158.91,0.2,1330.13
4798,1917,50,3,1637.71,0.1,294.22
4799,1917,52,3,8836.23,0.0,3526.77
4800,1918,34,1,3803.08,0.1,1322.79
4801,1918,49,1,1280.7,0.2,427.32
4802,1918,112,1,3032.81,0.0,753.25
4803,1919,38,3,14152.47,0.0,4535.1
4804,1919,110,2,2056.26,0.0,509.8
4805,1920,105,5,7823.24,0.2,3057.92
4806,1920,49,4,6403.48,0.0,2136.6
4807,1921,34,5,19015.38,0.1,6613.97
4808,1921,6,1,4581.21,0.0,1155.45
4809,1921,101,1,3551.1,0.2,1119.05
4810,1922,105,4,6649.75,0.15,2599.23
4811,1922,53,5,8227.15,0.0,2485.1
4812,1923,87,1,2180.43,0.1,536.68
4813,1923,35,2,6615.09,0.15,1081.85
4814,1923,103,2,2462.04,0.0,902.32
4815,1924,61,2,8228.56,0.0,1581.1
4816,1924,53,5,6581.72,0.2,1988.08
4817,1925,15,2,2734.8,0.0,658.62
4818,1925,16,2,3279.76,0.0,661.14
4819,1925,45,5,4180.15,0.0,1646.05
4820,1926,24,5,23179.8,0.0,5671.45
4821,1926,23,3,8761.68,0.0,3230.19
4822,1927,69,3,14323.26,0.0,4461.9
4823,1927,36,5,10520.85,0.0,2292.85
4824,1927,61,3,10491.41,0.15,2015.9
4825,1928,76,3,14866.08,0.0,4552.44
4826,1928,77,1,2669.03,0.05,567.93
4827,1929,12,5,12905.99,0.05,4874.74
4828,1929,5,4,11087.74,0.15,1883.02
4829,1929,93,1,2303.2,0.0,555.0
4830,1930,48,1,1519.03,0.2,641.15
4831,1930,114,1,878.52,0.0,292.95
4832,1931,45,3,2508.09,0.0,987.63
4833,1931,86,3,3404.57,0.1,1149.93
4834,1931,4,2,7188.82,0.0,3215.26
4835,1932,99,5,6564.55,0.0,2156.35
4836,1932,83,1,3431.59,0.1,550.04
4837,1932,68,3,14021.76,0.0,5469.33
4838,1933,82,3,9320.05,0.1,3076.68
4839,1933,90,5,3785.65,0.0,635.2
4840,1933,120,5,11367.54,0.1,4449.96
4841,1934,68,2,7945.66,0.15,3099.29
4842,1934,31,1,2042.46,0.0,465.84
4843,1934,4,1,3414.69,0.05,1527.25
4844,1935,14,3,14413.89,0.0,4501.47
4845,1935,80,3,1823.73,0.0,399.96
4846,1935,37,5,12135.77,0.05,4165.7
4847,1936,112,5,15164.05,0.0,3766.25
4848,1936,98,3,8228.72,0.05,1336.85
4849,1936,17,4,2205.92,0.15,741.68
4850,1937,53,4,6252.63,0.05,1888.68
4851,1937,103,2,2092.73,0.15,766.97
4852,1938,5,5,13044.4,0.2,2215.32
4853,1938,23,5,12412.38,0.15,4576.1
4854,1938,11,2,2120.96,0.0,370.28
4855,1939,50,3,1637.71,0.1,294.22
4856,1939,29,5,11680.56,0.2,2279.68
4857,1940,91,2,1584.07,0.1,564.62
4858,1940,4,5,15276.24,0.15,6832.43
4859,1941,99,2,2625.82,0.0,862.54
4860,1941,15,2,2187.84,0.2,526.9
4861,1942,80,4,2310.06,0.05,506.62
4862,1942,93,2,3685.12,0.2,888.0
4863,1943,52,1,2798.14,0.05,1116.81
4864,1943,77,3,7164.22,0.15,1524.44
4865,1943,74,3,9580.5,0.05,2255.52
4866,1944,118,3,10815.9,0.15,2857.3
4867,1944,64,5,5529.43,0.05,1967.07
4868,1944,101,1,3773.04,0.15,1188.99
4869,1945,98,5,11549.08,0.2,1876.28
4870,1945,36,1,1893.75,0.1,412.71
4871,1945,24,5,20861.82,0.1,5104.31
4872,1946,73,3,9234.03,0.05,3484.87
4873,1946,82,2,5868.18,0.15,1937.17
4874,1946,7,5,1170.92,0.15,339.96
4875,1947,55,4,8885.16,0.0,2707.6
4876,1947,2,1,3481.95,0.1,1136.1
4877,1948,43,4,8280.76,0.0,2830.28
4878,1948,54,2,906.62,0.1,289.75
4879,1949,97,3,2800.93,0.1,1125.85
4880,1949,35,1,3891.23,0.0,636.38
4881,1950,52,2,5301.74,0.1,2116.06
4882,1950,41,4,5945.08,0.0,1997.56
4883,1951,119,4,13934.43,0.2,2291.49
4884,1951,29,5,14600.7,0.0,2849.6
4885,1952,39,5,17312.7,0.0,4359.3
4886,1952,76,2,9415.18,0.05,2883.21
4887,1953,29,5,13870.66,0.05,2707.12
4888,1953,82,2,6213.37,0.1,2051.12
4889,1953,3,4,14430.31,0.15,5491.75
4890,1954,79,5,12497.18,0.1,3231.09
4891,1954,21,3,13144.0,0.05,5008.79
4892,1954,82,3,9320.05,0.1,3076.68
4893,1955,100,2,2062.2,0.05,531.75
4894,1955,108,1,1448.69,0.15,483.0
4895,1955,64,3,2793.82,0.2,993.89
4896,1956,24,2,8808.32,0.05,2155.15
4897,1956,31,2,4084.92,0.0,931.68
4898,1956,96,3,10903.95,0.15,2787.15
4899,1957,1,3,14210.7,0.0,3546.06
4900,1957,99,4,4201.31,0.2,1380.06
4901,1957,5,2,6196.09,0.05,1052.28
4902,1958,15,3,3897.09,0.05,938.53
4903,1958,93,2,4145.76,0.1,999.0
4904,1959,77,5,13345.12,0.05,2839.65
4905,1959,14,3,12972.5,0.1,4051.32
4906,1959,42,3,10104.81,0.15,4079.49
4907,1960,119,2,7838.12,0.1,1288.96
4908,1960,4,5,16174.84,0.1,7234.34
4909,1960,50,1,606.56,0.0,108.97
4910,1961,36,3,5681.26,0.1,1238.14
4911,1961,22,1,4526.11,0.0,1096.74
4912,1962,98,2,4619.63,0.2,750.51
4913,1962,28,2,7038.56,0.15,1205.96
4914,1963,102,5,10743.79,0.05,4820.35
4915,1963,44,3,1917.9,0.0,320.49
4916,1963,87,2,4845.4,0.0,1192.62
4917,1964,42,5,19813.35,0.0,7999.0
4918,1964,82,5,15533.41,0.1,5127.79
4919,1965,29,1,2920.14,0.0,569.92
4920,1965,6,5,20615.44,0.1,5199.52
4921,1965,36,4,8416.68,0.0,1834.28
4922,1966,116,5,9480.01,0.15,2881.93
4923,1966,113,1,685.22,0.1,231.61
4924,1966,89,2,4393.36,0.0,709.44
4925,1967,63,2,2956.62,0.15,490.26
4926,1967,38,2,9434.98,0.0,3023.4
4927,1968,4,1,3234.97,0.1,1446.87
4928,1968,39,4,11772.64,0.15,2964.32
4929,1969,119,2,8709.02,0.0,1432.18
4930,1969,99,3,3150.98,0.2,1035.05
4931,1970,31,2,3676.43,0.1,838.51
4932,1970,76,4,16848.22,0.15,5159.43
4933,1971,27,1,802.91,0.1,163.63
4934,1971,61,2,8228.56,0.0,1581.1
4935,1972,105,1,1955.81,0.0,764.48
4936,1972,46,1,2354.45,0.0,667.67
4937,1972,97,5,5186.9,0.0,2084.9
4938,1973,65,3,12355.41,0.15,2661.46
4939,1973,6,3,13743.63,0.0,3466.35
4940,1974,24,4,18543.84,0.0,4537.16
4941,1974,20,5,12996.6,0.0,4156.65
4942,1974,6,1,3894.03,0.15,982.13
4943,1975,31,2,4084.92,0.0,931.68
4944,1975,83,3,9722.84,0.15,1558.43
4945,1976,29,4,11680.56,0.0,2279.68
4946,1976,63,5,8695.95,0.0,1441.95
4947,1976,78,1,1925.74,0.0,349.23
4948,1977,83,2,6100.61,0.2,977.84
4949,1977,3,5,16976.84,0.2,6460.88
4950,1978,44,1,575.37,0.1,96.15
4951,1978,56,2,1138.44,0.0,426.34
4952,1979,108,3,4090.42,0.2,1363.78
4953,1979,44,4,2557.2,0.0,427.32
4954,1979,49,5,6403.48,0.2,2136.6
4955,1980,48,3,5696.37,0.0,2404.32
4956,1980,46,4,8005.13,0.15,2270.08
4957,1980,77,5,14047.5,0.0,2989.1
4958,1981,30,3,9831.84,0.05,2829.91
4959,1981,1,2,9473.8,0.0,2364.04
4960,1982,96,4,13683.39,0.2,3497.6
4961,1982,30,4,12419.17,0.1,3574.62
4962,1982,11,5,5302.4,0.0,925.7
4963,1983,37,4,9708.62,0.05,3332.56
4964,1983,43,4,6624.61,0.2,2264.22
4965,1984,37,2,4598.82,0.1,1578.58
4966,1984,108,1,1363.47,0.2,454.59
4967,1985,16,3,4673.66,0.05,942.12
4968,1985,79,2,4443.44,0.2,1148.83
4969,1986,79,1,2777.15,0.0,718.02
4970,1986,90,4,2725.67,0.1,457.34
4971,1987,55,4,8440.9,0.05,2572.22
4972,1987,54,1,478.5,0.05,152.92
4973,1987,92,2,3816.96,0.2,1480.75
4974,1988,61,4,16457.12,0.0,3162.2
4975,1988,83,2,7625.76,0.0,1222.3
4976,1989,101,2,7546.08,0.15,2377.98
4977,1989,74,1,2689.26,0.2,633.13
4978,1990,83,5,19064.4,0.0,3055.75
4979,1990,42,4,12680.54,0.2,5119.36
4980,1990,62,1,3901.02,0.2,1596.15
4981,1991,80,2,1215.82,0.0,266.64
4982,1991,8,1,1739.54,0.2,774.06
4983,1991,20,1,2339.39,0.1,748.2
4984,1992,62,5,19505.12,0.2,7980.76
4985,1992,81,4,1650.48,0.0,255.68
4986,1993,50,4,1940.99,0.2,348.7
4987,1993,81,4,1650.48,0.0,255.68
4988,1993,106,3,2240.94,0.0,557.52
4989,1994,18,2,4564.75,0.2,1977.3
4990,1994,20,4,10397.28,0.0,3325.32
4991,1995,70,2,7200.32,0.0,2293.04
4992,1995,46,2,4238.01,0.1,1201.81
4993,1995,75,5,15950.28,0.2,6823.68
4994,1996,37,3,6898.23,0.1,2367.87
4995,1996,83,2,6863.18,0.1,1100.07
4996,1996,66,1,1764.25,0.0,645.56
4997,1997,37,5,12135.77,0.05,4165.7
4998,1997,109,2,3779.06,0.0,1181.5
4999,1997,20,1,2599.32,0.0,831.33
5000,1998,96,4,16249.03,0.05,4153.4
5001,1998,32,2,6790.46,0.15,1651.48
5002,1999,97,5,4149.52,0.2,1667.92
5003,1999,69,2,9548.84,0.0,2974.6
5004,2000,90,2,1514.26,0.0,254.08
5005,2000,10,3,6120.23,0.1,1028.73
5006,2001,45,5,3762.13,0.1,1481.44
5007,2001,77,4,9552.3,0.15,2032.59
5008,2002,27,4,3033.21,0.15,618.15
5009,2002,17,3,1946.4,0.0,654.42
5010,2003,63,2,2782.7,0.2,461.42
5011,2003,85,4,10362.13,0.1,2525.26
5012,2003,71,3,4075.89,0.15,986.98
5013,2004,10,3,6800.25,0.0,1143.03
5014,2004,113,5,3806.75,0.0,1286.7
5015,2005,6,1,4352.15,0.05,1097.68
5016,2005,13,1,3614.12,0.1,1540.68
5017,2006,103,4,4431.67,0.1,1624.18
5018,2006,46,3,7063.35,0.0,2003.01
5019,2006,21,4,16602.95,0.1,6326.89
5020,2007,111,2,7681.59,0.05,1339.63
5021,2007,102,1,2261.85,0.0,1014.81
5022,2008,63,3,4956.69,0.05,821.91
5023,2008,24,2,9271.92,0.0,2268.58
5024,2008,36,4,7995.85,0.05,1742.57
5025,2009,87,3,6541.29,0.1,1610.04
5026,2009,51,5,20452.5,0.1,3201.8
5027,2010,53,5,7404.43,0.1,2236.59
5028,2010,34,5,20071.79,0.05,6981.41
5029,2011,76,2,9910.72,0.0,3034.96
5030,2011,55,3,5664.29,0.15,1726.09
5031,2012,37,3,7664.7,0.0,2630.97
5032,2012,91,1,836.04,0.05,298.0
5033,2013,53,3,4936.29,0.0,1491.06
5034,2013,81,4,1402.91,0.15,217.33
5035,2013,18,2,4850.05,0.15,2100.88
5036,2014,54,4,1712.51,0.15,547.3
5037,2014,42,3,11888.01,0.0,4799.4
5038,2015,19,1,220.82,0.1,88.02
5039,2015,105,2,3520.46,0.1,1376.06
5040,2015,87,4,7752.64,0.2,1908.19
5041,2016,64,5,5820.45,0.0,2070.6
5042,2016,23,3,7009.34,0.2,2584.15
5043,2017,3,4,14430.31,0.15,5491.75
5044,2017,79,2,5276.59,0.05,1364.24
5045,2018,88,2,7028.2,0.0,2844.86
5046,2018,113,2,1294.3,0.15,437.48
5047,2018,35,1,3696.67,0.05,604.56
5048,2019,56,3,1707.66,0.0,639.51
5049,2019,112,2,6065.62,0.0,1506.5
5050,2020,101,4,15979.93,0.1,5035.72
5051,2020,26,5,1100.64,0.2,426.88
5052,2020,38,1,4481.62,0.05,1436.11
5053,2021,117,5,7138.85,0.1,2811.78
5054,2021,45,2,1588.46,0.05,625.5
5055,2021,64,1,989.48,0.15,352.0
5056,2022,38,1,4245.74,0.1,1360.53
5057,2022,90,1,757.13,0.0,127.04
5058,2022,84,2,3625.9,0.2,1620.18
5059,2023,79,1,2638.29,0.05,682.12
5060,2023,68,4,15891.33,0.15,6198.57
5061,2023,18,2,5705.94,0.0,2471.62
5062,2024,25,2,1697.44,0.2,330.78
5063,2024,57,1,2592.73,0.15,1014.63
5064,2025,90,3,2157.82,0.05,362.06
5065,2025,91,1,704.03,0.2,250.94
5066,2026,119,4,15676.24,0.1,2577.92
5067,2026,51,4,18180.0,0.0,2846.04
5068,2027,51,2,7272.0,0.2,1138.42
5069,2027,26,2,467.77,0.15,181.42
5070,2027,53,4,6581.72,0.0,1988.08
5071,2028,1,2,9473.8,0.0,2364.04
5072,2028,15,1,1367.4,0.0,329.31
5073,2028,9,5,12400.54,0.05,2984.09
5074,2029,65,3,14535.78,0.0,3131.13
5075,2029,118,4,16117.81,0.05,4257.94
5076,2030,99,2,2625.82,0.0,862.54
5077,2030,112,2,5459.06,0.1,1355.85
5078,2030,70,4,11520.51,0.2,3668.86
5079,2031,74,1,2857.34,0.15,672.7
5080,2031,49,2,2561.39,0.2,854.64
5081,2032,70,4,11520.51,0.2,3668.86
5082,2032,78,1,1540.59,0.2,279.38
5083,2032,52,2,5301.74,0.1,2116.06
5084,2033,2,3,9285.19,0.2,3029.59
5085,2033,110,3,2621.73,0.15,650.0
5086,2034,118,4,14421.2,0.15,3809.73
5087,2034,37,2,5109.8,0.0,1753.98
5088,2034,115,5,14548.49,0.05,4038.07
5089,2035,118,5,16966.12,0.2,4482.04
5090,2035,54,1,503.68,0.0,160.97
5091,2035,36,2,4208.34,0.0,917.14
5092,2036,34,3,12676.92,0.0,4409.31
5093,2036,80,5,3039.55,0.0,666.6
5094,2037,48,1,1898.79,0.0,801.44
5095,2037,7,1,261.73,0.05,75.99
5096,2038,38,1,4245.74,0.1,1360.53
5097,2038,51,3,11589.75,0.15,1814.35
5098,2039,92,1,2027.76,0.15,786.65
5099,2039,89,1,2196.68,0.0,354.72
5100,2040,68,5,19864.16,0.15,7748.22
5101,2040,94,1,1644.23,0.05,591.79
5102,2041,33,1,457.74,0.0,145.96
5103,2041,82,3,10355.61,0.0,3418.53
5104,2042,35,3,10506.32,0.1,1718.23
5105,2042,31,4,6944.36,0.15,1583.86
5106,2042,9,3,7831.92,0.0,1884.69
5107,2043,88,3,10542.3,0.0,4267.29
5108,2043,28,5,16561.32,0.2,2837.56
5109,2043,107,1,2422.04,0.05,388.07
5110,2044,66,2,3175.65,0.1,1162.01
5111,2044,83,3,10294.78,0.1,1650.11
5112,2045,41,1,1486.27,0.0,499.39
5113,2045,46,1,2001.28,0.15,567.52
5114,2045,65,1,4845.26,0.0,1043.71
5115,2046,119,3,11757.18,0.1,1933.44
5116,2046,52,3,7952.61,0.1,3174.09
5117,2046,67,1,3574.94,0.1,1217.25
5118,2047,108,4,5794.76,0.15,1932.02
5119,2047,105,3,5867.43,0.0,2293.44
5120,2048,12,1,2717.05,0.0,1026.26
5121,2048,119,4,13934.43,0.2,2291.49
5122,2048,78,1,1733.17,0.1,314.31
5123,2049,115,5,12251.36,0.2,3400.48
5124,2049,78,2,3466.33,0.1,628.61
5125,2049,68,1,4206.53,0.1,1640.8
5126,2050,12,3,6928.48,0.15,2616.96
5127,2050,14,4,17296.67,0.1,5401.76
5128,2051,103,4,4924.08,0.0,1804.64
5129,2051,67,1,3376.34,0.15,1149.62
5130,2052,74,4,12101.69,0.1,2849.08
5131,2052,61,3,10491.41,0.15,2015.9
5132,2053,95,5,20444.45,0.0,8494.15
5133,2053,92,2,4771.2,0.0,1850.94
5134,2054,53,1,1316.34,0.2,397.62
5135,2054,9,3,7831.92,0.0,1884.69
5136,2054,61,3,10491.41,0.15,2015.9
5137,2055,27,3,2542.54,0.05,518.16
5138,2055,48,5,9493.95,0.0,4007.2
5139,2055,25,5,5039.27,0.05,982.02
5140,2056,55,2,3776.19,0.15,1150.73
5141,2056,42,3,11888.01,0.0,4799.4
5142,2056,57,3,9150.81,0.0,3581.04
5143,2057,32,5,16976.16,0.15,4128.7
5144,2057,75,2,7576.38,0.05,3241.25
5145,2058,21,4,14758.18,0.2,5623.9
5146,2058,50,2,1213.12,0.0,217.94
5147,2059,60,4,12072.3,0.05,2520.43
5148,2059,116,5,11152.95,0.0,3390.5
5149,2059,100,1,868.3,0.2,223.9
5150,2060,43,3,5589.51,0.1,1910.44
5151,2060,70,4,12240.54,0.15,3898.17
5152,2060,105,4,6649.75,0.15,2599.23
5153,2061,112,1,3032.81,0.0,753.25
5154,2061,27,1,892.12,0.0,181.81
5155,2062,101,2,8877.74,0.0,2797.62
5156,2062,66,4,7057.0,0.0,2582.24
5157,2062,44,4,2301.48,0.1,384.59
5158,2063,56,2,1081.52,0.05,405.02
5159,2063,76,3,14866.08,0.0,4552.44
5160,2063,72,3,9914.47,0.2,2094.96
5161,2064,91,2,1672.08,0.05,595.99
5162,2064,8,2,3696.51,0.15,1644.89
5163,2065,48,4,7595.16,0.0,3205.76
5164,2065,39,2,6925.08,0.0,1743.72
5165,2066,103,2,2462.04,0.0,902.32
5166,2066,70,5,15300.68,0.15,4872.71
5167,2066,60,4,12707.68,0.0,2653.08
5168,2067,114,1,702.82,0.2,234.36
5169,2067,93,4,9212.8,0.0,2220.0
5170,2068,72,2,7435.85,0.1,1571.22
5171,2068,111,4,14554.58,0.1,2538.25
5172,2069,59,1,4754.35,0.0,1665.61
5173,2069,118,5,20147.27,0.05,5322.42
5174,2070,18,2,4564.75,0.2,1977.3
5175,2070,41,4,4756.06,0.2,1598.05
5176,2071,65,2,9690.52,0.0,2087.42
5177,2071,118,5,21207.65,0.0,5602.55
5178,2071,50,1,545.9,0.1,98.07
5179,2072,117,1,1586.41,0.0,624.84
5180,2072,11,2,1696.77,0.2,296.22
5181,2072,19,3,736.08,0.0,293.4
5182,2073,25,3,2864.43,0.1,558.2
5183,2073,38,2,7547.98,0.2,2418.72
5184,2074,7,4,881.63,0.2,255.97
5185,2074,45,4,3009.71,0.1,1185.16
5186,2074,95,1,3475.56,0.15,1444.01
5187,2075,107,4,10198.08,0.0,1634.0
5188,2075,119,5,18506.67,0.15,3043.38
5189,2075,101,4,17755.48,0.0,5595.24
5190,2076,49,5,7203.91,0.1,2403.67
5191,2076,47,3,5828.25,0.1,2576.8
5192,2076,91,4,3168.14,0.1,1129.25
5193,2077,53,1,1398.62,0.15,422.47
5194,2077,38,5,18869.96,0.2,6046.8
5195,2078,88,5,17570.5,0.0,7112.15
5196,2078,49,2,3041.65,0.05,1014.88
5197,2079,100,1,922.56,0.15,237.89
5198,2079,35,3,11673.69,0.0,1909.14
5199,2079,3,2,8064.0,0.05,3068.92
5200,2080,18,3,8558.91,0.0,3707.43
5201,2080,87,4,8237.18,0.15,2027.45
5202,2080,49,2,2561.39,0.2,854.64
5203,2081,24,1,3940.57,0.15,964.15
5204,2081,17,1,616.36,0.05,207.23
5205,2082,32,1,3594.95,0.1,874.31
5206,2082,80,1,577.51,0.05,126.65
5207,2083,89,4,7029.38,0.2,1135.1
5208,2083,37,2,4598.82,0.1,1578.58
5209,2084,7,3,743.88,0.1,215.97
5210,2084,98,5,14436.35,0.0,2345.35
5211,2084,15,1,1299.03,0.05,312.84
5212,2085,5,1,3261.1,0.0,553.83
5213,2085,96,1,3848.45,0.1,983.7
5214,2085,90,2,1362.83,0.1,228.67
5215,2086,2,5,19344.15,0.0,6311.65
5216,2086,4,2,6469.94,0.1,2893.73
5217,2087,45,5,3344.12,0.2,1316.84
5218,2087,72,2,6609.65,0.2,1396.64
5219,2088,34,3,10775.38,0.15,3747.91
5220,2088,109,4,6424.4,0.15,2008.55
5221,2088,60,2,6353.84,0.0,1326.54
5222,2089,41,5,5945.08,0.2,1997.56
5223,2089,37,2,4854.31,0.05,1666.28
5224,2089,65,4,19381.04,0.0,4174.84
5225,2090,77,1,2669.03,0.05,567.93
5226,2090,24,5,20861.82,0.1,5104.31
5227,2091,61,3,11108.56,0.1,2134.48
5228,2091,73,2,5184.02,0.2,1956.42
5229,2091,12,5,12226.73,0.1,4618.17
5230,2092,82,3,8284.49,0.2,2734.82
5231,2092,50,2,1213.12,0.0,217.94
5232,2092,110,1,1028.13,0.0,254.9
5233,2093,12,2,4347.28,0.2,1642.02
5234,2093,64,4,4190.72,0.1,1490.83
5235,2094,47,5,10793.05,0.0,4771.85
5236,2094,19,3,662.47,0.1,264.06
5237,2094,100,5,5155.51,0.05,1329.38
5238,2095,34,5,21128.2,0.0,7348.85
5239,2095,110,4,3290.02,0.2,815.68
5240,2096,17,1,648.8,0.0,218.14
5241,2096,38,2,9434.98,0.0,3023.4
5242,2096,1,5,21316.05,0.1,5319.09
5243,2097,86,3,3026.28,0.2,1022.16
5244,2097,7,4,1102.04,0.0,319.96
5245,2097,12,3,8151.15,0.0,3078.78
5246,2098,76,3,14122.78,0.05,4324.82
