order_id,customer_id,order_date,region,sales_rep,order_status
1841,323,2024-10-23,West,Pooja,Cancelled
1842,69,2025-06-05,Central,Priya,Completed
1843,459,2025-08-30,Central,Neha,Cancelled
1844,333,2024-11-24,West,Pooja,Completed
1845,261,2024-04-09,East,Sneha,Completed
1846,253,2025-07-31,North,Rohit,Pending
1847,297,2024-10-19,West,Neha,Shipped
1848,164,2024-02-12,South,Sneha,Shipped
1849,266,2025-09-22,Central,Neha,Completed
1850,178,2024-05-01,South,Karan,Completed
1851,250,2024-06-22,South,Karan,Completed
1852,311,2025-11-13,South,Karan,Completed
1853,50,2025-06-04,Central,Amit,Completed
1854,307,2025-07-04,Central,Sneha,Completed
1855,251,2024-07-27,East,Karan,Pending
1856,219,2024-05-09,Central,Pooja,Completed
1857,471,2025-03-31,North,Vikram,Shipped
1858,135,2024-10-12,South,Priya,Completed
1859,412,2024-03-17,South,Neha,Completed
1860,260,2025-04-09,East,Rohit,Cancelled
1861,398,2024-02-09,East,Vikram,Completed
1862,478,2024-07-13,East,Rohit,Cancelled
1863,429,2024-09-08,North,Amit,Pending
1864,193,2024-09-28,South,Pooja,Completed
1865,249,2024-10-16,West,Amit,Completed
1866,326,2024-08-07,Central,Rahul,Shipped
1867,35,2025-09-17,Central,Sneha,Cancelled
1868,92,2025-12-05,West,Karan,Pending
1869,195,2025-10-15,South,Neha,Shipped
1870,272,2024-08-25,East,Karan,Cancelled
1871,249,2025-09-04,West,Neha,Pending
1872,247,2024-08-12,North,Priya,Completed
1873,215,2024-09-10,East,Vikram,Completed
1874,91,2025-11-07,East,Priya,Completed
1875,357,2025-05-10,South,Pooja,Pending
1876,211,2024-10-24,North,Karan,Pending
1877,111,2025-07-29,North,Neha,Completed
1878,346,2025-02-04,West,Pooja,Shipped
1879,205,2024-10-01,North,Pooja,Cancelled
1880,113,2024-11-11,North,Pooja,Shipped
1881,114,2025-07-02,South,Sneha,Cancelled
1882,57,2024-12-03,Central,Amit,Pending
1883,277,2025-01-23,North,Priya,Cancelled
1884,171,2024-03-05,Central,Rahul,Pending
1885,108,2024-07-22,Central,Amit,Pending
1886,203,2024-06-14,East,Neha,Completed
1887,212,2024-09-11,Central,Rahul,Completed
1888,433,2024-04-14,Central,Rohit,Shipped
1889,406,2024-06-09,North,Karan,Completed
1890,13,2024-02-04,South,Karan,Cancelled
1891,64,2024-05-14,West,Karan,Completed
1892,40,2025-12-21,Central,Vikram,Completed
1893,8,2024-06-04,Central,Priya,Cancelled
1894,302,2025-09-12,South,Karan,Completed
1895,218,2024-11-05,North,Karan,Shipped
1896,104,2025-11-02,East,Anjali,Shipped
1897,193,2024-04-05,West,Sneha,Shipped
1898,288,2024-10-18,West,Rohit,Pending
1899,126,2025-05-23,North,Vikram,Completed
1900,391,2025-04-08,North,Sneha,Pending
1901,500,2024-08-25,West,Pooja,Completed
1902,245,2025-10-20,North,Karan,Completed
1903,74,2025-07-28,North,Amit,Completed
1904,443,2024-09-12,Central,Priya,Completed
1905,207,2025-06-19,West,Anjali,Completed
1906,31,2025-02-25,East,Karan,Cancelled
1907,173,2024-11-25,North,Anjali,Pending
1908,209,2025-12-07,East,Sneha,Pending
1909,407,2025-05-26,Central,Neha,Cancelled
1910,121,2025-12-26,West,Pooja,Pending
1911,285,2025-03-11,North,Priya,Shipped
1912,66,2025-06-16,South,Priya,Completed
1913,102,2024-02-09,North,Vikram,Shipped
1914,88,2024-05-23,West,Rohit,Shipped
1915,205,2024-04-30,East,Vikram,Completed
1916,369,2024-11-26,Central,Anjali,Completed
1917,289,2024-10-24,South,Rohit,Cancelled
1918,105,2025-06-15,East,Anjali,Completed
1919,242,2024-12-04,South,Amit,Completed
1920,269,2024-11-21,North,Vikram,Completed
1921,77,2024-01-06,North,Karan,Cancelled
1922,97,2025-07-04,North,Pooja,Completed
1923,49,2025-04-24,Central,Anjali,Completed
1924,35,2024-08-19,Central,Neha,Cancelled
1925,8,2024-10-18,East,Vikram,Pending
1926,374,2025-10-01,East,Vikram,Completed
1927,288,2024-03-20,South,Anjali,Completed
1928,53,2024-07-01,East,Karan,Pending
1929,53,2025-08-24,Central,Vikram,Completed
1930,295,2024-10-10,Central,Anjali,Cancelled
1931,466,2024-06-21,South,Rahul,Completed
1932,111,2024-05-30,Central,Amit,Completed
1933,244,2024-03-20,East,Rahul,Completed
1934,262,2025-11-11,West,Pooja,Completed
1935,155,2024-09-03,North,Rohit,Shipped
1936,194,2024-12-29,West,Karan,Pending
1937,163,2025-09-11,North,Sneha,Completed
1938,485,2025-03-23,South,Rohit,Shipped
1939,251,2025-07-25,North,Vikram,Cancelled
1940,179,2025-01-09,North,Pooja,Cancelled
1941,178,2025-09-23,South,Rohit,Completed
1942,196,2024-01-11,South,Sneha,Shipped
1943,185,2024-01-06,South,Anjali,Completed
1944,169,2024-09-16,East,Rohit,Completed
1945,311,2025-10-24,North,Karan,Cancelled
1946,246,2025-12-13,North,Karan,Completed
1947,321,2024-02-01,Central,Pooja,Pending
1948,324,2024-06-26,West,Pooja,Cancelled
1949,448,2024-02-09,North,Neha,Completed
1950,314,2024-05-14,South,Priya,Shipped
1951,428,2025-03-30,North,Rahul,Completed
1952,50,2024-07-17,East,Anjali,Cancelled
1953,9,2025-12-27,East,Amit,Pending
1954,370,2024-01-15,Central,Vikram,Shipped
1955,429,2024-07-16,North,Rohit,Completed
1956,374,2024-06-25,North,Pooja,Completed
1957,142,2025-12-06,South,Rohit,Shipped
1958,89,2024-10-07,East,Rohit,Completed
1959,61,2025-08-04,West,Priya,Pending
1960,477,2024-04-29,North,Priya,Completed
1961,374,2024-11-21,South,Anjali,Cancelled
1962,495,2024-01-11,South,Sneha,Cancelled
1963,192,2024-09-09,North,Karan,Cancelled
1964,329,2024-11-13,South,Rahul,Shipped
1965,362,2024-10-12,South,Amit,Pending
1966,162,2024-07-11,South,Karan,Completed
1967,91,2025-12-15,East,Pooja,Completed
1968,48,2025-08-15,East,Neha,Completed
1969,396,2025-10-08,West,Amit,Completed
1970,487,2024-06-08,West,Rohit,Pending
1971,108,2025-10-23,East,Karan,Completed
1972,176,2024-10-02,Central,Priya,Pending
1973,396,2024-08-11,East,Pooja,Completed
1974,17,2025-11-05,Central,Amit,Shipped
1975,72,2024-11-26,Central,Neha,Pending
1976,194,2024-11-26,North,Priya,Cancelled
1977,184,2025-03-07,South,Pooja,Completed
1978,173,2025-01-01,South,Karan,Completed
1979,240,2024-01-23,South,Pooja,Pending
1980,234,2025-12-12,Central,Vikram,Cancelled
1981,205,2024-09-15,South,Neha,Pending
1982,173,2024-11-03,West,Rahul,Completed
1983,391,2025-03-07,North,Vikram,Completed
1984,489,2025-08-30,West,Rahul,Completed
1985,263,2025-09-03,East,Rohit,Completed
1986,488,2024-05-13,South,Neha,Completed
1987,497,2024-05-24,East,Neha,Shipped
1988,203,2024-01-01,West,Amit,Completed
1989,453,2024-11-10,East,Priya,Completed
1990,121,2024-04-02,West,Sneha,Completed
1991,351,2024-01-06,East,Pooja,Completed
1992,177,2025-07-17,West,Vikram,Cancelled
1993,109,2025-04-19,West,Sneha,Completed
1994,199,2024-05-16,East,Vikram,Completed
1995,460,2025-09-03,West,Vikram,Pending
1996,37,2025-11-16,West,Anjali,Completed
1997,114,2024-08-28,South,Neha,Completed
1998,175,2025-09-17,North,Anjali,Shipped
1999,469,2024-05-21,South,Pooja,Completed
2000,23,2025-03-21,East,Priya,Completed
2001,197,2024-06-03,West,Karan,Completed
2002,199,2024-09-24,North,Vikram,Completed
2003,84,2024-04-18,Central,Pooja,Completed
2004,178,2024-01-13,West,Amit,Completed
2005,66,2025-01-28,Central,Pooja,Completed
2006,249,2024-02-25,West,Karan,Shipped
2007,133,2025-04-06,Central,Rohit,Completed
2008,400,2025-07-01,East,Neha,Completed
2009,403,2025-06-28,West,Vikram,Cancelled
2010,41,2024-12-11,North,Anjali,Completed
2011,102,2025-04-10,Central,Vikram,Completed
2012,238,2024-05-04,North,Pooja,Shipped
2013,188,2025-12-03,Central,Neha,Completed
2014,218,2024-01-25,East,Rohit,Completed
2015,92,2025-03-03,East,Rahul,Shipped
2016,167,2025-09-02,North,Priya,Completed
2017,375,2025-02-09,Central,Sneha,Completed
2018,44,2024-05-09,North,Amit,Cancelled
2019,253,2024-12-19,East,Pooja,Cancelled
2020,317,2025-08-05,Central,Pooja,Completed
2021,40,2024-02-09,East,Amit,Pending
2022,371,2025-06-08,West,Priya,Completed
2023,475,2025-02-14,West,Rahul,Completed
2024,487,2025-03-19,North,Priya,Completed
2025,293,2025-09-22,East,Rohit,Pending
2026,438,2025-01-18,North,Anjali,Shipped
2027,111,2025-12-06,East,Amit,Completed
2028,257,2025-02-12,Central,Amit,Cancelled
2029,146,2025-02-20,North,Sneha,Completed
2030,401,2024-10-08,South,Karan,Shipped
2031,307,2024-08-14,North,Sneha,Completed
2032,364,2024-03-06,South,Anjali,Completed
2033,373,2025-08-25,West,Vikram,Cancelled
2034,305,2025-02-02,Central,Pooja,Pending
2035,7,2024-11-23,East,Neha,Shipped
2036,78,2024-08-03,West,Rohit,Cancelled
2037,88,2025-02-16,East,Rahul,Cancelled
2038,437,2025-10-08,North,Pooja,Pending
2039,177,2025-06-26,South,Neha,Completed
2040,150,2025-11-21,West,Pooja,Completed
2041,80,2024-06-19,Central,Anjali,Completed
2042,290,2024-01-24,West,Karan,Pending
2043,381,2025-01-19,South,Rohit,Completed
2044,194,2024-04-09,North,Vikram,Completed
2045,109,2024-10-23,Central,Amit,Completed
2046,393,2025-02-22,Central,Neha,Completed
2047,215,2024-11-23,East,Neha,Cancelled
2048,55,2025-07-02,Central,Rohit,Shipped
2049,116,2025-04-20,West,Karan,Shipped
2050,81,2024-10-22,West,Rahul,Pending
2051,425,2025-11-02,West,Amit,Cancelled
2052,465,2025-08-17,West,Vikram,Shipped
2053,211,2025-09-25,North,Sneha,Completed
2054,313,2024-03-23,Central,Anjali,Pending
2055,375,2024-11-28,North,Anjali,Completed
2056,86,2025-12-01,West,Priya,Completed
2057,12,2025-07-19,West,Rohit,Completed
2058,436,2025-01-12,West,Sneha,Completed
2059,242,2024-05-15,East,Karan,Completed
2060,458,2025-08-14,South,Pooja,Shipped
2061,126,2024-09-04,West,Amit,Shipped
2062,257,2024-12-05,Central,Amit,Completed
2063,237,2024-02-03,North,Vikram,Pending
2064,241,2025-03-03,North,Karan,Cancelled
2065,276,2025-10-24,Central,Rohit,Cancelled
2066,13,2024-03-02,West,Karan,Shipped
2067,425,2025-02-13,East,Rohit,Cancelled
2068,333,2024-05-07,West,Priya,Completed
2069,434,2024-04-24,Central,Amit,Completed
2070,212,2024-09-05,South,Pooja,Completed
2071,136,2025-10-19,East,Priya,Shipped
2072,461,2024-09-23,South,Neha,Completed
2073,353,2025-04-06,East,Karan,Pending
2074,141,2024-05-23,North,Amit,Pending
2075,148,2025-01-14,South,Anjali,Completed
2076,366,2024-06-11,East,Anjali,Cancelled
2077,157,2025-11-20,West,Karan,Completed
2078,381,2025-09-14,South,Karan,Shipped
2079,132,2024-08-04,North,Anjali,Completed
2080,76,2024-09-22,North,Neha,Cancelled
2081,261,2025-05-03,West,Anjali,Completed
2082,498,2025-08-24,South,Rohit,Completed
2083,268,2025-05-11,West,Amit,Pending
2084,247,2025-01-23,West,Rahul,Cancelled
2085,485,2024-08-18,East,Karan,Completed
2086,115,2025-09-15,East,Priya,Cancelled
2087,101,2025-04-15,West,Anjali,Cancelled
2088,465,2024-08-21,Central,Sneha,Completed
2089,341,2025-10-03,West,Priya,Completed
2090,260,2025-07-20,East,Rohit,Cancelled
2091,276,2025-04-02,North,Anjali,Pending
2092,127,2024-07-06,East,Sneha,Completed
2093,354,2024-02-11,South,Anjali,Completed
2094,283,2024-07-13,North,Priya,Completed
2095,268,2024-07-31,North,Sneha,Completed
2096,300,2025-04-20,West,Priya,Pending
2097,452,2025-10-11,East,Priya,Completed
2098,245,2024-03-26,West,Pooja,Completed
2099,52,2024-08-08,Central,Anjali,Shipped
2100,154,2025-08-18,North,Vikram,Completed
2101,369,2025-08-26,South,Anjali,Shipped
2102,1,2025-09-07,West,Karan,Shipped
2103,324,2025-06-03,East,Pooja,Pending
2104,146,2025-06-28,East,Sneha,Completed
2105,141,2024-11-12,Central,Pooja,Completed
2106,388,2024-01-07,West,Neha,Pending
2107,241,2024-07-02,South,Priya,Shipped
2108,345,2025-03-29,North,Neha,Cancelled
2109,352,2024-07-17,South,Priya,Completed
2110,110,2024-11-08,Central,Neha,Pending
2111,242,2025-09-16,East,Sneha,Pending
2112,345,2024-06-09,East,Sneha,Shipped
2113,403,2025-09-16,South,Amit,Completed
2114,490,2025-10-31,West,Anjali,Shipped
2115,400,2024-09-26,South,Pooja,Completed
2116,190,2024-12-07,East,Neha,Cancelled
2117,162,2025-03-11,East,Anjali,Shipped
2118,391,2025-02-17,North,Rahul,Shipped
2119,182,2024-10-07,West,Rahul,Cancelled
2120,104,2024-10-28,East,Neha,Completed
2121,165,2024-11-29,West,Rohit,Pending
2122,379,2025-09-24,South,Rohit,Shipped
2123,439,2024-03-17,North,Sneha,Completed
2124,167,2025-04-26,Central,Rahul,Cancelled
2125,200,2024-10-13,South,Anjali,Pending
2126,193,2024-02-27,North,Neha,Completed
2127,276,2024-10-18,West,Priya,Shipped
2128,69,2025-02-27,East,Amit,Completed
2129,302,2024-07-23,Central,Rohit,Completed
2130,225,2025-08-09,East,Rohit,Cancelled
2131,134,2024-10-25,Central,Rahul,Completed
2132,396,2025-01-04,East,Pooja,Cancelled
2133,453,2024-11-24,South,Pooja,Completed
2134,236,2024-07-22,East,Karan,Completed
2135,310,2024-05-02,South,Vikram,Shipped
2136,203,2025-06-25,North,Rahul,Pending
2137,192,2025-03-23,Central,Rahul,Pending
2138,448,2025-05-18,Central,Karan,Pending
2139,171,2025-08-01,North,Priya,Pending
2140,400,2024-06-11,Central,Rohit,Completed
2141,294,2025-10-27,Central,Sneha,Completed
2142,393,2025-04-21,East,Pooja,Cancelled
2143,78,2024-07-05,North,Anjali,Completed
2144,233,2024-01-22,West,Vikram,Pending
2145,151,2025-02-03,Central,Rahul,Completed
2146,116,2024-06-03,West,Karan,Completed
2147,300,2025-04-13,Central,Sneha,Pending
2148,474,2024-06-05,Central,Sneha,Completed
2149,106,2024-04-13,South,Rahul,Pending
2150,309,2025-07-07,South,Neha,Completed
2151,168,2025-11-04,South,Sneha,Completed
2152,156,2024-10-04,West,Sneha,Completed
2153,396,2024-05-20,North,Pooja,Completed
2154,428,2025-03-30,North,Sneha,Shipped
2155,26,2025-02-12,West,Sneha,Completed
2156,395,2024-05-07,Central,Priya,Completed
2157,260,2024-05-04,Central,Amit,Completed
2158,62,2025-01-01,Central,Neha,Shipped
2159,98,2025-06-03,North,Neha,Shipped
2160,131,2025-04-12,North,Rahul,Completed
2161,195,2024-04-12,West,Neha,Completed
2162,485,2025-03-20,North,Karan,Completed
2163,360,2025-04-27,West,Rahul,Completed
2164,374,2024-05-24,North,Sneha,Completed
2165,290,2025-06-15,South,Amit,Completed
2166,356,2024-03-03,North,Anjali,Completed
2167,444,2025-09-24,East,Vikram,Completed
2168,215,2025-06-15,South,Amit,Cancelled
2169,415,2024-04-22,East,Amit,Completed
2170,255,2025-02-17,East,Neha,Completed
2171,319,2024-01-27,North,Neha,Completed
2172,456,2024-05-27,North,Vikram,Completed
2173,277,2025-06-21,Central,Amit,Completed
2174,52,2024-08-16,East,Priya,Shipped
2175,34,2025-04-20,West,Vikram,Pending
2176,226,2025-10-14,Central,Rahul,Completed
2177,244,2024-05-11,East,Neha,Cancelled
2178,277,2025-11-15,Central,Priya,Shipped
2179,253,2024-05-08,South,Sneha,Pending
2180,67,2025-11-06,South,Priya,Cancelled
2181,49,2025-09-21,East,Priya,Completed
2182,116,2025-11-06,South,Karan,Completed
2183,364,2025-06-16,Central,Rohit,Pending
2184,453,2024-12-01,South,Vikram,Completed
2185,339,2024-02-05,Central,Vikram,Cancelled
2186,25,2024-01-15,South,Amit,Cancelled
2187,18,2025-02-10,South,Neha,Completed
2188,293,2024-12-18,West,Sneha,Cancelled
2189,446,2025-04-07,West,Sneha,Shipped
2190,319,2025-03-26,Central,Priya,Cancelled
2191,144,2024-12-11,East,Amit,Completed
2192,175,2025-04-12,Central,Priya,Cancelled
2193,439,2024-09-26,Central,Priya,Completed
2194,219,2024-05-09,Central,Priya,Completed
2195,500,2024-05-03,North,Rohit,Cancelled
2196,152,2024-11-10,East,Pooja,Shipped
2197,284,2024-07-05,Central,Vikram,Pending
2198,100,2024-01-18,South,Sneha,Cancelled
2199,382,2025-09-07,Central,Amit,Pending
2200,441,2024-02-18,Central,Rohit,Completed
2201,277,2024-06-19,Central,Neha,Completed
2202,52,2024-08-19,Central,Amit,Pending
2203,483,2024-07-26,West,Karan,Completed
2204,492,2025-02-03,East,Rohit,Shipped
2205,458,2024-11-25,West,Amit,Cancelled
2206,481,2024-03-17,North,Karan,Cancelled
2207,285,2025-09-19,South,Anjali,Completed
2208,31,2024-05-27,South,Pooja,Completed
2209,392,2024-06-12,West,Vikram,Shipped
2210,303,2024-12-24,South,Priya,Completed
2211,494,2025-02-15,South,Priya,Cancelled
2212,379,2024-07-29,South,Pooja,Completed
2213,345,2024-01-12,East,Priya,Pending
2214,160,2025-10-05,North,Anjali,Shipped
2215,119,2024-05-07,East,Rohit,Cancelled
2216,313,2024-03-13,South,Neha,Completed
2217,487,2024-09-18,West,Priya,Cancelled
2218,239,2024-06-21,Central,Pooja,Completed
2219,116,2024-03-31,North,Anjali,Pending
2220,443,2025-11-11,South,Pooja,Cancelled
2221,494,2024-02-28,West,Priya,Completed
2222,432,2025-10-17,East,Rohit,Completed
2223,215,2024-03-26,East,Rahul,Completed
2224,366,2025-08-22,South,Pooja,Completed
2225,303,2024-04-16,East,Pooja,Pending
2226,311,2025-09-13,West,Rohit,Cancelled
2227,196,2024-04-20,Central,Anjali,Cancelled
2228,489,2024-04-07,Central,Priya,Completed
2229,185,2025-03-07,Central,Vikram,Cancelled
2230,382,2025-10-24,East,Pooja,Shipped
2231,294,2025-02-12,North,Vikram,Cancelled
2232,465,2025-08-03,South,Amit,Completed
2233,323,2024-10-26,North,Vikram,Completed
2234,374,2025-01-02,East,Neha,Completed
2235,499,2025-04-01,East,Rahul,Completed
2236,235,2024-08-02,South,Rohit,Pending
2237,332,2024-12-22,West,Amit,Shipped
2238,439,2024-12-26,East,Anjali,Pending
2239,379,2024-11-09,East,Priya,Cancelled
2240,47,2025-09-28,East,Pooja,Cancelled
2241,96,2024-09-28,South,Pooja,Completed
2242,173,2024-06-12,East,Amit,Completed
2243,9,2025-08-18,South,Karan,Pending
2244,359,2025-07-27,East,Rohit,Completed
2245,204,2024-07-22,North,Priya,Completed
2246,365,2024-09-26,West,Amit,Cancelled
2247,175,2025-02-10,East,Amit,Shipped
2248,54,2025-08-06,Central,Priya,Completed
2249,116,2024-09-08,North,Rohit,Completed
2250,342,2025-05-21,North,Sneha,Cancelled
2251,113,2025-03-26,South,Sneha,Completed
2252,7,2024-01-22,South,Anjali,Shipped
2253,430,2025-07-23,West,Rohit,Pending
2254,99,2025-06-15,South,Anjali,Shipped
2255,322,2024-09-24,West,Neha,Completed
2256,221,2024-08-28,East,Neha,Pending
2257,183,2024-11-25,South,Sneha,Pending
2258,297,2025-06-03,North,Pooja,Pending
2259,161,2024-08-21,Central,Neha,Cancelled
2260,360,2025-04-21,South,Karan,Pending
2261,429,2025-09-25,West,Pooja,Shipped
2262,303,2024-06-24,North,Rahul,Pending
2263,230,2024-12-21,North,Pooja,Cancelled
2264,76,2024-03-07,East,Karan,Pending
2265,130,2025-05-17,Central,Vikram,Cancelled
2266,392,2024-08-08,West,Pooja,Completed
2267,276,2024-08-26,East,Anjali,Pending
2268,485,2025-07-06,South,Anjali,Completed
2269,442,2024-02-24,Central,Neha,Pending
2270,62,2024-03-06,Central,Rohit,Shipped
2271,374,2024-09-11,South,Anjali,Completed
2272,428,2025-10-26,North,Pooja,Cancelled
2273,62,2024-04-06,North,Vikram,Pending
2274,359,2025-01-25,West,Pooja,Completed
2275,434,2024-04-08,South,Karan,Completed
2276,91,2025-05-26,East,Priya,Completed
2277,134,2024-08-20,South,Neha,Cancelled
2278,325,2025-04-07,East,Priya,Pending
2279,132,2024-03-03,Central,Rohit,Completed
2280,350,2024-06-21,North,Rahul,Pending
2281,7,2025-01-28,East,Karan,Completed
2282,410,2025-01-18,Central,Priya,Completed
2283,97,2024-07-05,West,Rohit,Completed
2284,500,2025-11-30,North,Amit,Pending
2285,192,2025-03-27,South,Amit,Pending
2286,77,2025-09-29,North,Rahul,Pending
2287,455,2024-10-25,East,Priya,Completed
2288,350,2025-06-14,Central,Amit,Completed
2289,255,2024-06-07,Central,Anjali,Completed
2290,481,2025-02-02,Central,Pooja,Completed
2291,343,2024-12-12,North,Sneha,Completed
2292,73,2024-07-11,West,Vikram,Completed
2293,184,2025-11-06,West,Anjali,Completed
2294,435,2025-11-10,North,Neha,Pending
2295,289,2025-06-18,Central,Vikram,Pending
2296,330,2024-11-24,East,Amit,Shipped
2297,391,2025-10-03,East,Vikram,Shipped
2298,223,2025-05-17,North,Rahul,Shipped
2299,54,2025-05-10,Central,Anjali,Shipped
2300,157,2025-12-01,East,Rahul,Pending
2301,426,2024-04-01,South,Karan,Pending
2302,383,2024-06-26,Central,Neha,Cancelled
2303,25,2024-02-18,North,Karan,Shipped
2304,97,2024-02-23,Central,Vikram,Cancelled
2305,261,2025-06-04,South,Neha,Cancelled
2306,358,2024-04-11,South,Pooja,Completed
2307,457,2024-03-15,East,Sneha,Shipped
2308,106,2024-01-16,Central,Rahul,Shipped
2309,106,2024-01-05,East,Sneha,Cancelled
2310,417,2025-02-03,South,Sneha,Completed
2311,470,2024-06-08,North,Amit,Pending
2312,127,2025-03-08,East,Anjali,Cancelled
2313,443,2025-10-31,South,Karan,Shipped
2314,354,2025-02-27,West,Vikram,Completed
2315,432,2024-09-16,West,Anjali,Completed
2316,321,2025-12-13,North,Pooja,Completed
2317,340,2025-10-14,North,Priya,Completed
2318,82,2024-07-06,North,Rohit,Completed
2319,86,2024-10-18,West,Rohit,Completed
2320,146,2024-04-21,East,Priya,Shipped
2321,422,2025-07-22,North,Pooja,Completed
2322,66,2025-04-25,North,Pooja,Completed
2323,58,2025-02-01,North,Amit,Completed
2324,391,2025-03-22,South,Anjali,Completed
2325,225,2025-09-03,West,Rahul,Cancelled
2326,479,2024-08-03,South,Neha,Completed
2327,292,2024-12-15,South,Karan,Completed
2328,180,2025-10-21,South,Rahul,Shipped
2329,195,2025-06-01,East,Priya,Completed
2330,95,2025-11-04,East,Pooja,Completed
2331,447,2024-09-08,North,Anjali,Pending
2332,148,2024-05-26,South,Rohit,Completed
2333,30,2025-02-23,North,Rohit,Pending
2334,9,2024-11-25,South,Neha,Completed
2335,74,2024-01-07,South,Vikram,Completed
2336,289,2025-08-03,West,Priya,Completed
2337,391,2025-07-12,Central,Priya,Completed
2338,333,2025-10-22,Central,Vikram,Completed
2339,352,2025-04-05,West,Sneha,Cancelled
2340,252,2024-12-19,East,Pooja,Shipped
2341,471,2025-07-03,West,Neha,Completed
2342,74,2025-02-01,South,Karan,Completed
2343,189,2024-11-03,West,Amit,Completed
2344,236,2024-08-20,Central,Vikram,Completed
2345,431,2025-02-19,South,Vikram,Shipped
2346,236,2025-02-01,West,Pooja,Completed
2347,173,2024-05-16,West,Rohit,Completed
2348,126,2025-08-05,South,Sneha,Cancelled
2349,338,2025-04-19,East,Rohit,Shipped
2350,192,2025-02-06,South,Amit,Shipped
2351,56,2024-11-03,West,Anjali,Shipped
2352,27,2024-12-11,South,Rohit,Completed
2353,338,2025-03-18,Central,Amit,Shipped
2354,13,2025-08-04,West,Amit,Completed
2355,382,2025-10-18,South,Vikram,Pending
2356,401,2025-02-25,South,Neha,Shipped
2357,126,2024-11-19,West,Anjali,Pending
2358,272,2024-03-07,North,Priya,Completed
2359,5,2024-04-02,East,Neha,Completed
2360,104,2024-11-10,South,Priya,Completed
2361,320,2025-04-02,Central,Pooja,Completed
2362,361,2024-11-06,East,Priya,Pending
2363,82,2025-03-01,South,Priya,Pending
2364,467,2024-06-11,West,Rohit,Pending
2365,322,2025-12-07,East,Sneha,Completed
2366,340,2024-04-09,West,Rahul,Completed
2367,451,2025-01-23,West,Pooja,Completed
2368,393,2025-12-05,Central,Neha,Shipped
2369,300,2025-04-03,South,Rahul,Shipped
2370,485,2024-12-13,East,Priya,Completed
2371,36,2025-10-01,South,Karan,Cancelled
2372,202,2025-11-15,North,Sneha,Cancelled
2373,165,2024-12-29,North,Anjali,Shipped
2374,9,2025-03-03,Central,Amit,Completed
2375,436,2025-06-09,South,Karan,Pending
2376,463,2024-11-22,West,Amit,Completed
2377,333,2024-09-26,East,Pooja,Shipped
2378,173,2025-11-03,East,Pooja,Cancelled
2379,42,2024-02-02,Central,Amit,Pending
2380,6,2024-11-05,North,Vikram,Completed
2381,464,2025-02-01,West,Rahul,Cancelled
2382,345,2024-12-09,West,Neha,Pending
2383,438,2025-12-25,West,Neha,Completed
2384,483,2025-07-19,East,Sneha,Shipped
2385,145,2025-04-05,North,Priya,Cancelled
2386,468,2024-04-26,Central,Rahul,Completed
2387,413,2024-03-17,South,Amit,Completed
2388,34,2024-08-30,Central,Priya,Completed
2389,5,2025-09-24,East,Priya,Completed
2390,299,2025-11-11,East,Priya,Pending
2391,63,2024-07-23,South,Priya,Completed
2392,47,2025-03-19,North,Sneha,Completed
2393,26,2024-11-24,West,Rohit,Completed
2394,244,2025-09-11,West,Amit,Shipped
2395,148,2025-03-29,North,Amit,Pending
2396,4,2024-07-21,South,Karan,Completed
2397,450,2024-07-12,Central,Priya,Cancelled
2398,390,2024-07-10,South,Neha,Completed
2399,84,2024-10-30,Central,Anjali,Shipped
2400,260,2025-03-12,South,Karan,Completed
2401,377,2024-01-08,Central,Karan,Completed
2402,387,2024-03-04,North,Priya,Shipped
2403,177,2025-03-16,Central,Priya,Cancelled
2404,392,2025-11-21,North,Priya,Completed
2405,302,2025-11-25,Central,Priya,Pending
2406,135,2025-01-01,West,Pooja,Completed
2407,256,2024-11-16,West,Rohit,Cancelled
2408,98,2024-06-23,Central,Rahul,Cancelled
2409,181,2025-04-17,West,Neha,Shipped
2410,238,2024-06-05,West,Amit,Cancelled
2411,385,2024-01-26,West,Amit,Completed
2412,196,2025-01-09,West,Rahul,Shipped
2413,406,2025-08-30,South,Amit,Completed
2414,49,2025-04-28,West,Amit,Completed
2415,173,2025-05-24,North,Vikram,Completed
2416,156,2024-08-21,East,Sneha,Shipped
2417,311,2025-03-21,West,Amit,Shipped
2418,497,2024-04-18,East,Priya,Completed
2419,362,2024-10-23,Central,Amit,Completed
2420,266,2025-03-02,South,Pooja,Completed
2421,490,2024-12-12,South,Karan,Cancelled
2422,317,2024-05-04,Central,Anjali,Completed
2423,272,2025-01-17,East,Amit,Completed
2424,290,2024-01-19,North,Pooja,Completed
2425,214,2024-11-30,South,Sneha,Completed
2426,325,2025-07-22,East,Neha,Pending
2427,407,2024-05-10,South,Neha,Cancelled
2428,294,2025-09-16,Central,Sneha,Completed
2429,251,2024-01-20,West,Neha,Pending
2430,451,2024-05-31,West,Anjali,Completed
2431,42,2025-04-18,West,Anjali,Cancelled
2432,137,2025-02-02,West,Sneha,Completed
2433,365,2024-03-01,East,Pooja,Completed
2434,115,2024-12-30,East,Anjali,Shipped
2435,288,2024-11-23,East,Pooja,Completed
2436,310,2025-10-23,South,Sneha,Pending
2437,310,2024-03-03,East,Sneha,Pending
2438,410,2024-09-11,East,Vikram,Shipped
2439,359,2024-09-24,East,Sneha,Completed
2440,152,2025-10-29,North,Vikram,Completed
